,Unnamed: 0,category,manufacturer,product,name,date,rating,text,newline_count,review_len,special_char_count,manufacturer_count,product_count
4785,4785,11stReview,걸핀스,헤어집게핀,duck****,2021.04.30,5,구매하고 싶엇엇는데.기다리고 있엇는데 마침 저렴한 가격으로 하길래 잽싸게 샀어요~~행사이용시 행복하네요~ 다음에 또 구매각입니다~~♡♡,0,75,5,0,0
4822,4822,11stReview,에스콰이아,가방,pyji***,2021.07.02,5,"빠른 배송 감사합니다~~~~ 디자인, 색상 모두 마음에 들어요!!",0,36,6,0,0
4847,4847,11stReview,에스콰이아,가방,*******,2021.06.20,5,가성비 정말 대만족입니다~!!! 누가 이가격에 구매했을거라 생각할까요~ 동네 편하게 들고 다니기 딱이에요!! 주변에서도 가격듣고 놀라네요. 또 하나 쟁겨둬야하나~ㅎㅎ,0,92,8,0,0
4851,4851,11stReview,에스콰이아,가방,tjst****,2021.07.10,5,"검정색은 깔끔해보이는데,저는 개인적으로 아이보리색이 더이쁜것같아요!!아이보리 이뻐서 검정색두 같이 구매했어요~^^아이보리는 심플하고 고급져보여요!!",0,82,7,0,0
4884,4884,11stReview,에스콰이아,가방,you2*****,2021.06.30,5,기대안하구 주문한건데 완죤 이뻐용~~~ 수납도 넉넉 컬러도 완벽...배송도 굿...... 전부전부 맘에 듭니다~~~~~ 또 주문할께용~~^^,0,78,12,0,0
4946,4946,11stReview,에스콰이아,가방,띠우미,2020.06.18,5,"언제든지 들 수 있는 무난한 데일리백을 갖고 싶었는데 마침 에스콰이아 가방이 저렴하게 판매하고 있어 약 2만 9천원에 제품을 구입했습니다. 사이즈는 딱 너무 작지도, 크지도 않아 화장품이나 지갑 등등 평소 자주 들고다니는 용품들은 충분히 들어가는 크기였어요! 작은 주머니도 조금씩 있어서 이어폰, 립 등 보관하기 좋았고요, 특히나 스카프가 포인트로 되어있어 더욱 마음에 들었습니다. 탈부착도 가능하고 지겨워지면 다른 스카프로 변경할 수 있다는 점도 매우 만족스러웠어요! 착용샷 및 생생한 리뷰는 영상을 확인해주시고, 도움이 되셨다면 꾹~! 을 눌러주세요 :D - 11번가 리뷰어 꾸루 1기 활동으로 작성되었습니다. -",0,345,7,1,1
4948,4948,11stReview,에스콰이아,가방,hey1*************,2021.03.04,5,"동화감성 그림으로 잘 알려진 '소노비' 제품이라 사실 의외라고 느꼈어요. 그림 그려진 제품만 봐서 그런지 그림 없이 스카프가 있는 디자인이라서..ㅎㅎ 동영상처럼 수납공간이 나누어진 구조라 가장 마음에 들었습니다. 숄더&핸드백의 경우 보통 그 크기나 디자인 상 크고 무거운 물건을 넣고 다니기엔 적합하지 않은 편이니까요. 게다가 저는 잡다한 물건들을 많이 들고 다녀서 통 수납공간인 가방에선 물건을 찾지 못하는 경우가 부지기수라 오히려 더 좋아요. 통 수납공간인 가방은 A4용지 사이즈의 서류나 책 같은 것을 (단단한 파일에 넣지 않으면 구겨지겠지만) 수납할 수 있겠으나 이렇게 수납공간이 분리된 가방은 A5 이하 사이즈까지가 무난히 들어갈 수 있다는 것이 특징이겠죠. 다만 가방 소재가 단단하기 때문에 서류나 책이 들어가기만 하면 구겨질 일은 적을 것 같습니다. (쓸데없이 종이나 서류같은 것들을 가지고 다니게 되어서 신경쓰게 되더라고요.) 소노비에서 나오는 그림 그려진 가방을 선물받아 쓴 적이 있는데, 관리를 잘 하지 못한 데다 더이상 학생도 아니라서 쓰기가 망설여 정리했는데, 사고 보니 소노비라 괜히 반갑네요. 다만 소노비 제품에 몇 년 전부터 달려있기 시작한 금속 날개 로고?는 이 제품에는 없습니다. 그야말로 클래식 디자인 끝판왕 ㅎㅎ 단색디자인에 스카프만 하나 묶여 있어 깔끔하니 더 좋네요.ㅎㅎ 정장에도 어울릴 듯하구요. 언제부턴가 몸의 비대칭 때문에 불편을 느껴서 최대한 양쪽 균일하게 무게를 감당하기 위해서 보통 백팩을 사용하는데, 가끔 바람쐬러 나갈 때 입으려고 사고 싶었던 코트를 샀더니 백팩을 맬 수가 없는 디자인이라 들고 다니는 가방을 보게 되었습니다. 거의 안 쓸 것이기에 비싼 것은 전혀 필요 없었구요. 찾다 보니 11번가에서 신상을 할인하길래 쓱 둘러봤습니다.ㅎㅎ 우선 3월 3일에 확인했던 같은 제품 판매가보다 저렴한 가격으로 사서, 더 망설이지 말고 그 날 사길 잘했다고 느꼈어요. 스트레스가 날로 심해지고 있어 스스로 위로하는 차원에서 살까 말까 망설였거든요. 돈을 하도 써서 가진 게 없어가지고ㅠ..ㅎㅎ 선물하기로 구매하니 포인트 선물도 더 받고, 천 원 정도기는 하지만 일반 구매보다 쿠폰금액도 더 높아 정말 저렴하게 샀습니다. ㅎㅎ 잘 쓰겠습니다. 근데 정말 거의 안써서 내일이 두 번째 쓰는 거네요..ㅋㅋㅋㅋㅋㅋ 놀러 많이 가야겠어요...ㅋ...",0,1169,8,0,6
4950,4950,11stReview,에스콰이아,가방,샤핑은나의힘,2021.01.22,5,"와~ 이번에 쿠폰 행사 덕분에 정말 저렴하게 구매했네요^^ 가방은 이것 저것 있지만 요즘은 간소한 가방을 들고 다니고 싶더라구요. 또 유행중 이기도 하구요. 보통의 핸드폰 미니백들은 작아서 핸드폰 하나만 넣으면 끝이라 조금 더 들어가는게 없나 살피고 있었어요. 그런데 제 눈에 확~~들어온 소노비 미니백~~ 각설하고 넘 맘에 드네요. 사진에서 본 그대로 이구요. 크로스 끈이 있어서 둘러매도 이쁘고, 끈을 떼고 그냥 들어도 넘 귀여워요. 핸드폰, 카드지갑, 차키, 핸드크림, 립스틱 정도는 정말 정말 가져다니는 물건이라서 이게 다 들어가야 하거든요. 근데 이걸 다 소화 한다는거 아닌가요.ㅎㅎㅎ 그래도 가방에 자리가 남네요. 작긴 하지만 입구에 손이 쉽게 들어가고 나와서 물건 찾거나 헤매지 않아도 되네요. 저는 딸이 둘이라서 저랑 셋이 다 사용해도 되니 정말 2만원의 행복이네요^^ 오늘 딸이 매고 외출하고 돌아왔는데 아주 만족이랍니다. 소가죽 가방인데 이 가격에 구매 할 수 있어 행운이네요^^",0,502,11,0,4
4955,4955,11stReview,에스콰이아,가방,frei***,2021.01.24,5,"2만원대에 이런 상품이라니, 완전 기대이상이고 강추해요ㅜ 편하게 막들고 다닐 가방이 필요하던 차에 저렴한 가격에 주문해봤어요ㅡ 택배,포장,제품상태 완전 양호합니다! 뽁뽁이까지 꼼꼼히 싸서 큼직한 택배박스에 넣어 빠르게 배송해주셨어요. 가방안에 크로스끈과 더스트백 함께 들어있어요. 제 키가 176이라 끈이 짧은 경우가 많아서 신경쓰는 편인데 상세정보에 크로스끈 길이가 없더라구요. 그런데 길이 넉넉해서 좋습니다. 기본 상태에서 120정도되는듯하고 길이조절하면 130정도 되는것같아요! 그리고 가방이 가벼워서 너무좋네요. 가방에 이것저것 다 싸들고 다니는 타입인데 가방 기본무게가 굉장히 가벼운편이라 부담없어요. 또, 끈 연결부위 상세사진 첨부했어요! 참 장식, 토드끈은 분리안되는 고정식이니 참고하세요^^ 마지막으로 딱 하나 단점까진 아니지만 흠이 하나 있다면.. 같이주신 더스트백은.... 작아서 가방이 안들어갑니다;; 완전 꽉끼여서 밀어넣어야되는..? 밀어넣는다 쳐도 높이도 부족해서 입구가 줄여지지않아요^^;",0,511,8,0,6
4957,4957,11stReview,에스콰이아,가방,libe****,2021.05.04,5,와우~저렴한 가격에 아주 정성스럽게 싸매서 보내주셨네요! +_+ 처음에 택배 박스 보고 웃었어요! 상품 보다 엄청 큰 관짝에 넣어 보내셔서ㅋㅋㅋㅋㅋ냥이 몇마리나 들어갈까나~ 가방 중간에 경계막(?) 같은 부분은 밑에까지 바느질 된 건 아닙니다. 이 밑에 부분 꼬매논 부분에 실밥 정리가 좀 안되긴 했다만 전체적인 부분에서는 깔끔하게 정리! 손잡이 부분은 일체형으로(연결 고리 못 뺌) 장식으로 달아논 털 뭉치 요것도 일체형~ 손잡이 부분이랑 전체적인 색이랑 약간 차이나게 제작된 상품~몸이 핑크가 들어간 베이지라면 손잡이는 핑크가 없는 베이지~그런데 컬러감을 크게 격차를 두지않았기에 거슬리지 않아요~ 만족합니다!,0,343,17,0,1
4962,4962,11stReview,에스콰이아,가방,mj84**,2021.01.20,5,최고 최고 최고예요~~~ 사진보고 주문하면서 기대한 것 보다 훨~씬 좋아요 사이즈가 큰 가방인가 했는데 넘 귀여워요 작고 딴딴해 보이고 고급진게 포장을 뜯는 순간 감동했네요 네이비색이 캐주얼해 보이면서 고급스러워요 오랫동안 애정하며 들고 다니겠죠?,0,138,5,0,1
4963,4963,11stReview,에스콰이아,가방,tkek******,2021.05.11,5,"엄청 오래걸렸지만 처음부터 예약구매공지상품이었고 약속한 날짜에 딱! 받았으니 배송도 굿 인걸로! 포장 꼼꼼했고, 마감 좋고요, 색도 갠츈. 원래 20*25정도의 작은 버킷 좋아하는데 아주 가~~~끔 서류 넣고싶을때 불편해서 하나 사봤어요. 이백이 26*30인데 셔류폴더 넣고 잠기진 않지만 쏙 들어가네요. (서류가 위로 살짝튀어나오더라도 딱 요두개의 중간크기를 사고싶은데 잘없음 ㅠ) 가방이 꽤 길고 커서, 크로스끈 젤짧게 줄여도 숄더로 메기는 좀 이상한 비주얼이라, 장식으로 묶여있는 미니스카프를 끈처럼 묶었는데 숄더끈 길이로 딱 좋네요. 스카프 싼티나서 버릴려그랬는데 ㅋㅋ 대안이 생길때까지 이렇게 쓰려구요. 이만삼천얼만가 결제했는데, 아무리 중국같은데서 만들어온대도 이가격에 이퀄리티 어찌 이렇게 팔수있는지 진짜 궁금합니？い빱？ 진짜 은혜로워요. 이게 큰회사의 힘인가봅니다... (소상공인 화이팅 ㅠ 갑자기...?ㅋㅋ)",0,461,12,0,1
4974,4974,11stReview,에스콰이아,가방,rjsd**,2021.03.11,5,"가방안에 종이 충전물, 겉은 뽁뽁이로 감싸져서 왔어요 가방 안에 더스트백도 접혀서 왔더라구요 나중에 여행갈때 신발 넣어가면 딱 좋을듯한...여튼 적당한크기에 막 들고다닐 가벼운 가방을 원해서 주문했는데 맘에 들어요~ 사진보다는 약간 더 커보이지만 괜찮아요 가방끈은 2개 왔는데 아마도 짧은 끈을 더 자주 사용할 것 같아요. 잘 쓰겠습니다~~",0,190,3,0,4
4976,4976,11stReview,에스콰이아,가방,hyun*******,2021.04.03,5,적당히 작고 예뻐요~^^ 고민하다가 골랐는데. 토트로 들어도 어깨에 메도 예쁘네요~^^ 양쪽 수납이고. 완전 닫히는게 아니라서 거꾸로 들면 쏟아질수도 있겠지만 잠그면 잘 오므려져서 걱정은 안되네요 쿠폰할인폭이 커져서 37.100원에 구매했어요 더스트백 안에 들어있고. 가벼워요 냄새가 마니나서 베란다에 몇일 걸어두려구요,0,178,6,0,0
4985,4985,11stReview,에스콰이아,가방,초코하임,2021.04.02,5,"리뷰 잘 안쓰는데 가방 너무 귀엽고 가볍고 난리..!! 포토리뷰 봤을때 생각보다 커보여서 망설였는데 저한텐(166cm) 앙증 그 자체!!!!! 이 가죽도 좋고 디자인도 미니멀하고 너무 좋아요!!! 베이지, 남색 트렌치 핑크, 흰샛 가디건등 어떤코디에도 잘 어울릴거같아 기대돼요! 간만에 11번가 쇼핑 제대로 득템했어요 라뷰라뷰 알라뷰",0,186,13,0,1
4987,4987,11stReview,에스콰이아,가방,k730***,2021.02.16,5,가성비 짱입니다.너무 저렴해서 걱정했는데..5만원주고 사도 만족했을듯해요..19800원 횡재했네요.마감 너무 깔끔하구요.체인두 고급스러워요.딸이 너무 좋아해요~ 가방 3개 샀는데 더 살려구요~(다만 합성피혁이여요.컬리티는 가죽같아요~) 파우치도있어 보관하기 좋아요~,0,148,6,0,1
4988,4988,11stReview,에스콰이아,가방,kidr**,2021.05.13,5,작은 가방이 갖고 싶어서 구매했어요~ 생각보다 수납공간이 많아서 좋아요 지퍼 열지 않고도 똑딱이로 열어서 휴대폰 쓱 넣을 수 있어 편리하고! 공간도 커서 고양이캔 하나 정도는 들어가도 티 안날거 같네요~~~ 장식으로 달려있는 건 고양이들이 또 엄청 좋아해서 ㅋㅋㅋㅋㅋㅋ 가지고 놀으라고 양보해야겠어요.,0,168,5,0,1
4993,4993,11stReview,에스콰이아,가방,chae********,2021.04.07,5,그럭저럭 만족합니다. 얇은 합성가죽이고..세워두면 딱!서 있습니다 ^^. 아래쪽으론 두겹처럼 좀 도톰하고.. 노트북 넣고 이것저것 챙겨서 편하게 다니기 좋은 사이즈. 가운데 여밈은 자석단추^^ 엄청 ？d~!!잘 붙어요^^. 잘 받았습니다. 감사합니다.,0,140,10,0,0
4995,4995,11stReview,에스콰이아,가방,theo******,2021.04.28,5,예약상품이라 배송은 신경 안썼어요~ 생각보다 크기가 작았는데 오히려 좋았어요~ 인조가죽이지만 부드럽고 마감이 잘 되있습니다 포장상태도 좋아요~ 봄여름가을용으로 잘 맬 수 있을 것 같아요^^,0,105,5,0,0
5007,5007,11stReview,에스콰이아,가방,lsy6***,2021.04.18,5,패드를 갖고 다녀야 하는데 가방에 쏙 들어가고 수납공간도 많아서 너무 너무 좋아요 지인들에가 추천 마니해서 깔별로 구매들 하셨어요~^^* 지인들은 배송이 늦었는데 전 일찍주문해서 그런지 빨리왔어요 금액이 저렴해서 더욱더 좋았어요~^^*,0,131,8,0,1
5029,5029,11stReview,에스콰이아,가방,park***,2021.01.19,5,보자마자 예뻐서 구매했어요~~~~ 실물도 너무 맘에 들어요 특이해서 좋아요^^ 또 가격도 너무 착해요!!!!!!!!! 너무 맘에들지만 ㅠㅠ 동영상보시면 마감부분이 약한것같아 무거운물건들 넣으면 금방 끊어질것같아 이 부분만 아쉽네요 ㅠㅠ그래도 가방 너무 예쁩니다~~~~,0,149,19,0,1
5036,5036,11stReview,에스콰이아,가방,이제그만사야됨,2021.03.14,5,넘 예뻐요:) 봄에 멜 밝은색 가방 찾고 있었는데 딱인것 같아요 키163 착용시 사이즈 참고 하세요 옐로우 투피스-로엠 / 베스트-플라이핏,0,77,5,0,1
5042,5042,11stReview,에스콰이아,가방,kmj8**,2020.12.29,5,"32,340원 구입 / 생각했던 것 보다 크지 않고 적당한 크기입니다. 가운데 수납공간이 나뉘어져 있습니다. 무겁지 않고 고급스러워 무척 잘 들고 다닙니다~~^^",0,90,5,0,0
5047,5047,11stReview,에스콰이아,가방,hs89****,2020.10.05,5,사실 버클 각도를 맞춰서 잠궈야하는 점 빼고는 정말 전부 다 마음에 들어요 마감도 깔끌하고 고급스러워 보이구용!! 수난공간도 가방크기에 비해 넉넉하고 아주 좋습니아!!! 색상도 완벽한 검정이라기 보단 회색빛이 조금 도는 검정이에요 저렴한 가격에 좋게 구입했어요!,0,146,6,0,1
5053,5053,11stReview,에스콰이아,가방,cesl***,2021.04.20,5,저렴한 가격에 딱 원하는 사이즈의 가방이네요~~ 만족그럽습니다~ 마트 다닐때 막 쓰려고 샀는데~~ 밝은색도 있었으면 더 사고 싶네요~~ 지퍼 부분이 살짝 뻑뻑한 느낌이네요 열고 닫을때 먀끄럽지가 않아요 길들이면 나아질려나...,0,126,7,0,1
5083,5083,11stReview,에스콰이아,가방,bum3***,2021.05.04,5,이미지에 봤던거처럼 가방크기는 어느정도 있어요! 수납공간은 살짝 부족하지만 가방크기가 커서 많이넣어도 될만큼은 ^^ 파우치도 좋아요! 어머님께서 좋아하십니다~.~,0,90,6,0,2
5086,5086,11stReview,에스콰이아,가방,jinn****,2021.05.22,5,초등딸램이 사달래서 샀어요~~민트인줄 알았는데 밝은 하늘색같아요~ 그래도 넘 이쁘네요~울딸 대만족! 팬시점가서 사는 가방보다 싸고 질좋고 이쁘고! 득템했습니다~~,0,90,8,0,1
5095,5095,11stReview,에스콰이아,가방,namk***,2021.01.19,5,"형지에스콰이어 에코백을 부담없이 구매했는데 생각보다 예뻐서요, 가성비가 좋은 것을 잘 산거 같아요~~~ 득템했습니다^^ ㅎㅎㅎ",0,70,5,0,0
5123,5123,11stReview,에스콰이아,가방,thsg******,2021.06.11,5,배송도빠르고 엄마가 좋아해서 만족합니다!! 사진색은 베이지핑크?? 였는데 오니깐 베이지가 가 맞는것같아요!!,0,60,6,0,0
5124,5124,11stReview,에스콰이아,가방,imyo*******,2021.05.20,5,생각했던것보다 더 예쁘네요~ 끈도 두가지라 너무 맘에들어요~ 쿠폰으로 저렴하게 살수있어서 좋았어요~ 잘들고 댕길게요~^^,0,67,6,0,0
5134,5134,11stReview,에스콰이아,가방,banz******,2021.01.25,5,배송이 급나 빨라요...가격대비 고급스럽고 제가 딱 원하는 사이즈입니다...행사해서 엄청나게 저렴이로 구매...^^ 감사합니다~~~~,0,74,6,0,0
5183,5183,11stReview,에스콰이아,가방,sunh******,2021.01.19,5,색이 굉장히고급지게 빠졌네요~ 가죽도 너무좋구요~~ 가방자체가 고급집니다~~,0,42,5,0,1
5189,5189,11stReview,에스콰이아,가방,imyo*******,2021.05.20,5,생각보다 더 미니백이네요~ 딱 필요한것만 들고 댕겨야겠어요~ 귀엽고 밝은색이라 지금 들고다니기 딱 좋을듯요~ ^^,0,63,5,0,0
5217,5217,11stReview,에스콰이아,가방,jinn****,2021.05.22,5,앙증맞고 럭셔리한 백이네요^^ 이런걸 이가격에 사다니?운이 좋았다고 생각해요^^투톤처리가 고급집니다^^,0,57,7,0,0
